elapsed_hour,temperature_in_C_mean,temperature_in_C_median,temperature_in_C_sem,temperature_in_C_ci_lower,temperature_in_C_ci_upper,temperature_out_C_mean,temperature_out_C_median,temperature_out_C_sem,temperature_out_C_ci_lower,temperature_out_C_ci_upper,temperature_diff_C_mean,temperature_diff_C_median,temperature_diff_C_sem,temperature_diff_C_ci_lower,temperature_diff_C_ci_upper,humidity_perc_RH_mean,humidity_perc_RH_median,humidity_perc_RH_sem,humidity_perc_RH_ci_lower,humidity_perc_RH_ci_upper
170,9.81125,9.577,0.2588330784501857,9.5251375,10.3315,9.75,9.5,0.25,9.5,10.25,0.06125,0.077,0.019224008426964447,0.020750000000000005,0.086,100.33675,99.45349999999999,1.536500318635392,98.2695,103.5405
171,9.05975,9.076,0.22048029957345408,8.64925,9.453999999999999,9.25,9.25,0.3227486121839514,8.75,9.75,-0.19024999999999997,-0.2065,0.13657682514492225,-0.425,0.044500000000000005,100.82424999999999,99.553,1.3038762323037654,99.464,103.41824999999999
172,8.684000000000001,8.8255,0.2547636159266076,8.269,9.0745,8.375,8.5,0.375,7.75,9.0,0.309,0.2925,0.1364288581398134,0.07450000000000001,0.5435,101.35625,101.0085,1.2728853296742773,99.12100000000001,103.666
173,8.057500000000001,8.0805,0.21739231050491808,7.648,8.444,7.875,8.0,0.3145764348029479,7.25,8.25,0.1825,0.0805,0.10689285913162458,0.069,0.39675000000000005,101.34825000000001,100.749,1.012276837546594,99.98525000000001,103.454
174,7.932500000000001,8.072,0.14321109128369444,7.64675,8.0805,7.625,7.75,0.23935677693908453,7.25,8.0,0.3075,0.2905,0.13696501986517093,0.07200000000000001,0.5429999999999999,101.69250000000001,100.489,1.3314827261365412,100.21450000000002,104.3743375
175,7.682,7.5735,0.13308706423490835,7.52275,7.94975,7.375,7.25,0.23935677693908453,7.0,7.753124999999997,0.307,0.2905,0.1369446360151917,0.07150000000000001,0.5425,101.5805,101.2885,0.8053922957168143,100.35525,103.22399999999999
176,7.93225,8.0405,0.1237762598400839,7.693250000000001,8.0805,7.375,7.5,0.125,7.125,7.5,0.5572499999999999,0.5405,0.20858586361496312,0.19324999999999998,0.938,101.81425,100.575,1.4636566295298468,100.03699999999999,104.63875000000002
177,8.809500000000002,9.043500000000002,0.2485238083832882,8.30075,9.08425,8.0,7.75,0.3535533905932738,7.5,8.625,0.8094999999999999,0.8240000000000001,0.3393828958565826,0.27425,1.3335,102.6965,102.32300000000001,1.1322685561885624,101.0015,104.64375
178,10.0615,10.2955,0.34932852254957164,9.42675,10.547,9.5,9.5,0.2041241452319315,9.125,9.875,0.5615000000000001,0.5455,0.20923770374066591,0.19649999999999995,0.9425000000000001,101.065,99.81450000000001,1.5527463304309117,99.21324999999999,104.16725
179,11.43925,11.548,0.317199825294193,10.82475,11.945,10.875,11.0,0.3145764348029479,10.25,11.375,0.5642499999999999,0.5794999999999999,0.22147963600897183,0.1525,0.9607499999999999,101.19275,99.8355,1.687490462936014,99.054,104.73925
180,12.56625,12.582,0.30411137625328466,12.04,13.092500000000001,12.25,12.25,0.14433756729740643,12.0,12.5,0.31625000000000003,0.33199999999999996,0.16002727632084057,0.039999999999999994,0.5925,99.48325,99.464,2.1357817606597034,95.57100000000001,103.41474999999998
