rock,hour,temp_in_mean,temp_in_median,temp_in_sem,temp_in_mean_ci_low,temp_in_mean_ci_up,temp_in_median_ci_low,temp_in_median_ci_up,temp_out_mean,temp_out_median,temp_out_sem,temp_out_mean_ci_low,temp_out_mean_ci_up,temp_out_median_ci_low,temp_out_median_ci_up,temp_diff_mean,temp_diff_median,temp_diff_sem,temp_diff_mean_ci_low,temp_diff_mean_ci_up,temp_diff_median_ci_low,temp_diff_median_ci_up,hum_mean,hum_median,hum_sem,hum_mean_ci_low,hum_mean_ci_up,hum_median_ci_low,hum_median_ci_up
2,12,13.918454545454546,13.509,0.7354333955830693,12.644906818181818,15.419368181818186,12.008,15.511,14.363636363636363,13.0,0.8971948939254784,12.998863636363637,16.454545454545453,12.5,15.5,-0.4451818181818182,-0.489,0.2376579213981848,-0.8985522727272727,-0.03690681818181817,-0.493,0.01,97.79227272727272,97.939,0.5077007366712489,96.765,98.62846818181818,97.429,98.953
2,13,14.191363636363635,13.509,0.6688335065650737,13.099636363636364,15.555909090909095,12.508,15.511,14.409090909090908,14.0,0.6425028539667135,13.318181818181818,15.636363636363637,13.0,15.5,-0.21772727272727277,0.009,0.14102134531591573,-0.5364545454545454,-0.033461363636364615,-0.49,0.011,97.47018181818181,97.939,0.43477195314287403,96.53678863636362,98.16837045454544,97.429,98.446
2,14,14.373545454545456,13.509,0.6438958323946559,13.326227272727273,15.738,13.009,15.511,14.590909090909092,14.5,0.5909090909090908,13.636363636363637,15.863636363636363,13.0,15.5,-0.21736363636363637,0.009,0.1702507387637034,-0.536,0.10063636363636362,-0.491,0.013,97.74700000000001,98.446,0.47537988636840406,96.76778181818183,98.49181818181819,97.429,98.953
2,15,14.464454545454545,13.509,0.5821761895702017,13.463636363636367,15.557406818181818,13.009,15.511,14.681818181818182,14.5,0.5446964428707362,13.727272727272727,15.818181818181818,13.5,15.5,-0.21736363636363637,0.009,0.18308926152549312,-0.5813636363636363,0.10100227272727272,-0.491,0.013,97.79490909090909,97.939,0.41479562228218264,96.95522272727273,98.44464318181817,97.429,98.953
2,16,14.282636363636364,13.509,0.5972542061608772,13.28190909090909,15.465272727272726,13.009,15.511,14.681818181818182,14.5,0.5446964428707362,13.772727272727273,15.863636363636363,13.5,15.5,-0.3991818181818182,-0.489,0.1481796709269968,-0.7170931818181818,-0.12590909090909094,-0.492,0.011,97.65581818181818,97.939,0.4220212148519598,96.77342727272729,98.39881818181817,96.406,98.446
2,17,13.963909090909091,13.509,0.743539868155831,12.735636363636365,15.601365909090909,12.508,15.511,13.909090909090908,13.0,0.6460304728887225,12.817045454545456,15.1375,12.5,15.0,0.054818181818181815,0.008,0.1716217202921386,-0.2631818181818182,0.3737295454545455,-0.492,0.511,97.70272727272727,97.939,0.39173882976263835,96.91162954545455,98.39855227272727,96.919,98.446
2,18,13.508818181818183,13.509,0.882197862965836,12.142956818181819,15.374677272727272,11.507,14.51,13.363636363636363,13.0,0.8176766117006858,11.954545454545455,15.045454545454545,11.0,15.0,0.1451818181818182,0.009,0.13661617222128827,-0.08254545454545453,0.41881818181818176,0.006,0.509,97.93227272727273,98.446,0.46177747673151914,97.04722727272727,98.72040454545454,96.406,98.953
2,19,13.19027272727273,13.009,0.9782804681583731,11.552813636363638,14.965320454545456,11.007,14.01,12.954545454545455,13.0,0.9081813631812492,11.409090909090908,14.772727272727273,11.0,14.0,0.23572727272727273,0.505,0.14111871797172573,-0.03772727272727272,0.5087295454545454,0.009,0.509,97.64645454545453,98.446,0.705517429249772,96.33097727272728,98.76537727272728,96.919,98.953
2,20,13.008363636363638,13.009,1.083722853473385,11.279727272727273,15.329318181818183,10.006,14.01,12.636363636363637,13.0,1.0661973829944118,10.818181818181818,14.818181818181818,9.5,13.5,0.37199999999999994,0.508,0.07062191264370107,0.23490909090909093,0.508275,0.009,0.51,97.5869090909091,98.446,0.9810461156295017,95.51044999999999,99.04154772727271,96.919,99.457
2,21,12.871818181818183,13.009,1.0964740333382839,11.143181818181818,15.055093181818181,10.006,13.509,12.454545454545455,12.5,1.0943128716948478,10.635227272727274,14.590909090909092,9.0,13.5,0.41727272727272724,0.509,0.11327914763651867,0.19027045454545452,0.6433704545454546,0.009,0.514,97.00427272727273,98.446,1.3877793123673192,94.129,98.85972727272726,96.919,99.457
