day,inside_mean,inside_median,inside_sem,inside_ci_lower_mean,inside_ci_upper_mean,inside_ci_lower_med,inside_ci_upper_med,outside_mean,outside_median,outside_sem,outside_ci_lower_mean,outside_ci_upper_mean,outside_ci_lower_med,outside_ci_upper_med,diff_mean,diff_median,diff_sem,diff_ci_lower_mean,diff_ci_upper_mean,diff_ci_lower_med,diff_ci_upper_med,hum_mean,hum_median,hum_sem,hum_ci_lower_mean,hum_ci_upper_mean,hum_ci_lower_med,hum_ci_upper_med,rock
6,9.666666666666666,8.0,0.9151832529463321,8.0,11.541666666666666,6.0,13.0,8.786041666666668,5.82,1.1778106939239508,6.634317708333334,11.083893750000001,4.817,11.338000000000001,0.8806249999999999,1.9185000000000003,0.6578815083514639,-0.37121875000000026,2.1119187500000005,-1.069,2.439,,,,,,,,17
7,12.4375,11.75,0.9753819857450424,10.728645833333333,14.270833333333334,8.5,16.01249999999999,12.33625,9.082,1.4642029788334123,9.538861458333333,15.09126041666667,6.573,16.099,0.10124999999999955,1.1820000000000004,0.9179559252033521,-1.676189583333333,1.8772145833333325,-3.3560000000000016,1.9305375000000002,,,,,,,,17
8,11.916666666666666,9.75,1.0583804052067498,10.019791666666668,14.042708333333332,8.5,12.0,11.459708333333333,9.0815,1.3312636057400487,9.184867708333334,14.216145833333332,7.577,10.586,0.4569583333333332,0.6749999999999998,0.6286322842787827,-0.7508802083333331,1.5833437499999998,-0.0769999999999999,1.4249999999999998,,,,,,,,17
9,7.4375,7.25,0.7609779296538698,5.978645833333334,8.833333333333334,4.5,10.0,6.780125000000001,5.5695,1.0145603751159586,4.899119791666667,8.723625,3.561,9.082,0.657375,1.947,0.6397343702960187,-0.5137989583333327,1.8266812499999998,-0.5629999999999997,2.9295,,,,,,,,17
10,10.270833333333334,8.75,0.7678899935996898,8.832291666666668,11.791666666666666,7.25,13.0,10.561874999999999,6.824,1.2529666944353035,8.285646875,13.172267708333333,5.569,15.097,-0.2910416666666666,0.9315000000000002,0.7507229063848352,-1.7550958333333326,1.028720833333333,-3.1020000000000003,1.931,,,,,,,,17
11,11.541666666666666,10.5,0.8963071716179225,9.9375,13.3125,8.0,14.0,10.750124999999999,8.329,1.201226831070207,8.555841666666668,13.3180875,6.322,12.610774999999984,0.7915416666666668,1.9315000000000002,0.7322448113115129,-0.7085562499999999,2.088171874999999,0.4290000000000002,2.9290000000000003,,,,,,,,17
12,13.083333333333334,11.0,1.0879222762803662,11.229166666666666,15.314062499999999,9.0,13.5,13.441875000000001,9.834,1.629394099525044,10.582447916666668,16.86328645833333,8.078,14.095,-0.35854166666666654,0.6725000000000003,0.9116839272784457,-2.237115624999999,1.207741666666666,-1.596,1.923,,,,,,,,17
13,12.75,11.25,0.5662615772883091,11.666666666666666,13.8125,10.5,14.25,13.112083333333333,10.586,0.8541668983739523,11.484204166666666,14.803314583333332,10.085,14.596,-0.3620833333333336,0.4149999999999991,0.4258129518790178,-1.2390458333333334,0.3902385416666663,-0.6030374999999941,0.9149999999999991,,,,,,,,17
14,13.666666666666666,11.75,0.8936504412303008,12.083333333333334,15.416666666666666,11.0,13.5,13.215291666666667,10.837,1.1350739513020802,11.316574999999998,15.614802083333332,10.085,12.592,0.4513749999999997,0.9149999999999991,0.4420750100809177,-0.48935208333333263,1.223552083333333,0.6619999999999999,1.41,,,,,,,,17
15,6.9375,6.5,0.5047891115123714,5.9578125,7.896874999999999,5.25,8.5,5.6518749999999995,5.0675,0.7095083731479348,4.271946874999999,7.011004166666667,4.0567250000000055,6.824,1.2856250000000002,1.9370000000000005,0.3807448878324005,0.5721510416666671,1.95425625,1.1679500000000054,2.4325,,,,,,,,17
16,5.25,3.5,0.7481862125805663,3.8958333333333335,6.791666666666667,2.5,6.25,4.751875,3.059,0.9065389535594442,3.1208739583333336,6.550252083333334,1.553,5.569,0.498125,1.45,0.56267220653042,-0.6056614583333334,1.5003614583333333,-0.0550000000000001,1.914,,,,,,,,17
17,8.270833333333334,7.5,0.7469619426181008,6.875,9.75,5.0,10.5,9.057833333333333,5.82,1.1558384898999947,6.822283333333334,11.356466666666668,5.068,13.093,-0.787,-0.5679999999999996,0.6802330429739674,-2.10203125,0.529584375,-2.8500000000000005,0.4370000000000003,,,,,,,,17
18,10.6875,8.75,0.8532825045720179,9.186979166666667,12.418229166666665,7.5,12.0,9.685416666666667,7.8275,1.001545712843632,7.867778125000001,11.836517708333334,6.573,9.583,1.0020833333333332,0.6769999999999996,0.557484947859018,-0.0423895833333332,2.0429333333333326,-0.0779999999999994,1.9315000000000002,,,,,,,,17
19,7.083333333333333,6.25,0.6646254984125246,5.75,8.375,5.0,7.5,5.421749999999999,4.063,0.7478276419504815,4.125830208333333,7.115060416666667,3.31,5.569,1.6615833333333334,2.444,0.48344556261993793,0.5959750000000006,2.5583010416666667,0.943,2.939,,,,,,,,17
20,6.3,5.5,0.3304037933599835,5.74,6.96,5.0,7.0,5.70948,4.566,0.46661930278690067,4.946067,6.672762,4.566,6.573,0.5905200000000002,0.4340000000000001,0.19214727094948117,0.18699000000000013,0.9518830000000003,0.4269999999999996,0.9370000000000004,,,,,,,,17
21,10.979166666666666,10.0,0.8277781323962539,9.5,12.583854166666667,7.5,13.756249999999994,11.605458333333331,7.577,1.4000312936191543,9.056585416666667,14.465848958333334,6.573,14.596,-0.6262916666666666,0.17599999999999977,0.7379104028306392,-2.0925031249999995,0.6243885416666666,-1.5950000000000006,0.931,,,,,,,,17
22,10.75,9.5,0.7888489137316805,9.249479166666667,12.145833333333334,7.5,12.0,10.56325,8.58,0.9529244446873052,8.995859375,12.360421875000002,6.824,12.09,0.18675,0.4259999999999997,0.2757068599888794,-0.3786385416666666,0.6869281249999997,0.3962625000000044,0.9245000000000001,,,,,,,,17
23,6.229166666666667,5.0,0.7064526396904494,4.9375,7.604166666666667,4.25,6.0,4.961208333333333,3.561,0.8270142560044912,3.5808041666666672,6.716643749999999,3.059,4.063,1.2679583333333333,1.439,0.24169802004884408,0.7804510416666669,1.728005208333333,0.9409999999999998,1.45,,,,,,,,17
24,4.1875,3.0,0.6822095522553212,2.9583333333333335,5.5421875,2.0,4.5,3.6225,2.306,0.8474237428819186,2.1798739583333333,5.441333333333333,1.05,4.063,0.5650000000000001,0.6945000000000001,0.20038845427992016,0.16503333333333317,0.9244635416666666,0.44000000000000017,0.95,,,,,,,,17
25,9.1875,8.0,0.8773583642248831,7.4578125,10.876041666666666,6.0,12.5,9.37075,6.824,1.24166311776071,7.009294791666666,11.899745833333332,4.817,13.093,-0.18324999999999977,0.439,0.5124615017353691,-1.186879166666666,0.8009895833333335,-1.5850000000000009,0.939,,,,,,,,17
26,10.0625,8.25,0.7809510297512676,8.603645833333333,11.604166666666666,7.25,12.5,10.83375,7.3260000000000005,1.2052916708313233,8.619402083333334,13.2150125,6.573,14.596,-0.7712500000000002,0.1759999999999997,0.46585273708,-1.6730447916666655,0.08915208333333274,-1.593,0.431,,,,,,,,17
27,12.6875,11.25,0.8752911006457026,10.9375,14.313020833333333,9.5,16.0,13.089125000000001,9.5835,1.3028936028174678,10.896682291666668,15.825201041666666,8.58,15.097,-0.40162499999999995,0.4225000000000003,0.5073069269793503,-1.4474468749999996,0.5189333333333332,-1.096,0.9239999999999999,,,,,,,,17
28,13.583333333333334,12.5,0.4942299920322062,12.666666666666666,14.521354166666667,12.0,14.0,13.446875,12.09,0.6371491456016731,12.298707291666666,14.72073020833333,11.589,14.095,0.1364583333333334,0.4089999999999998,0.16856287240523168,-0.19937812499999996,0.43105104166666675,-0.0939999999999994,0.4109999999999996,,,,,,,,17
29,10.104166666666666,10.25,0.887707501088012,8.4375,11.75,6.25,12.75,9.142000000000001,9.3325,1.0317786018973905,7.239610416666667,11.127210416666665,4.566,12.09,0.9621666666666666,0.9174999999999995,0.17776089895718808,0.6231635416666667,1.2805020833333334,0.4320000000000004,1.439,,,,,,,,17
30,4.854166666666667,4.0,0.5602140884333658,3.8333333333333335,6.020833333333333,3.4937500000000057,5.0,4.0615,2.808,0.916946330198103,2.555080208333334,5.9232781249999995,2.055,4.063,0.7926666666666665,1.196,0.41044002398039137,-0.07023645833333311,1.4872989583333327,0.4409999999999998,1.943,,,,,,,,17
31,9.666666666666666,7.75,0.8788304700959578,8.061979166666667,11.395833333333334,6.5,13.0,10.599458333333333,5.569,1.8444430318528693,7.362168750000001,14.294892708333336,4.566,13.842500000000001,-0.9327916666666667,0.9330000000000003,1.1456111067441392,-3.4189312499999995,1.1589854166666649,-2.5939999999999994,1.9533249999999889,,,,,,,,17
32,13.229166666666666,12.25,1.0237130338155633,11.332812500000001,15.208854166666667,9.25,16.76249999999999,13.982708333333333,8.831,1.8845345958725355,10.579782291666668,17.80289791666667,6.322,20.605,-0.7535416666666666,0.17149999999999999,1.017851682233697,-2.7577624999999992,1.1674552083333334,-2.117449999999989,1.930025,,,,,,,,17
33,13.229166666666666,11.5,0.9658944785636819,11.4375,15.209375,10.0,14.5,13.48475,10.085,1.4653284716715582,10.833694791666668,16.322172916666663,8.58,14.8465,-0.2555833333333335,0.9210000000000003,0.6163581530948329,-1.4484031250000005,0.871763541666666,-1.5980000000000008,1.4249999999999998,,,,,,,,17
34,22.708333333333332,23.0,0.34698059225404265,21.979166666666668,23.291666666666668,22.5,23.0,22.752375,22.607,0.3236449556097958,22.043414583333337,23.2945,22.3565,23.107,-0.04404166666666676,-0.1069999999999993,0.11382597763861492,-0.2524999999999998,0.1644208333333331,-0.1069999999999993,0.3930000000000007,,,,,,,,17
35,21.68421052631579,21.5,0.25992162087770265,21.210526315789473,22.18421052631579,21.0,22.0,21.500736842105265,21.606,0.20095883960898508,21.10573552631579,21.869473684210526,21.106,22.106,0.1834736842105256,-0.1050000000000004,0.1033348151682391,-0.000631578947369186,0.39389736842105216,-0.1060000000000016,0.3939999999999983,,,,,,,,17
0,16.229166666666668,13.25,1.242724904070916,14.082812500000001,18.770833333333332,11.5,18.0,15.321708333333333,13.259,1.2223265465982158,13.25820625,17.719422916666662,10.506,17.511499999999998,0.9074583333333331,0.9939999999999998,0.522904274565909,-0.0516895833333334,1.926909375,-0.5130000000000017,2.4930000000000003,,,,,,,,18
1,14.916666666666666,13.0,0.94248873953729,13.270312500000001,16.958333333333332,11.75,16.0,14.113375,12.508,0.7388956575856386,12.924563541666666,15.552955208333332,11.507,15.01,0.8032916666666668,0.4930000000000003,0.4541605230770486,-0.05044374999999916,1.7400614583333334,-0.0069999999999996,1.4860000000000009,,,,,,,,18
2,11.770833333333334,9.75,0.8722675589774302,10.207812500000001,13.479687499999999,9.0,12.0,11.2565,9.505,0.7889422059617714,9.817310416666668,13.028671874999999,8.504,11.507,0.5143333333333331,0.49549999999999983,0.510371304402479,-0.4226947916666668,1.6799145833333333,-0.5039999999999996,0.9949999999999992,,,,,,,,18
3,10.020833333333334,9.75,0.5120638535345162,9.103645833333333,11.146354166666667,8.25,10.5,9.859541666666667,9.505,0.4881389754412228,9.002813541666667,10.923126041666665,8.504,10.512749999999993,0.16129166666666653,0.49549999999999983,0.34286066633359946,-0.5066520833333329,0.8492156249999997,-0.0050000000000007,0.9939999999999998,,,,,,,,18
4,7.916666666666667,7.25,0.8251408897410826,6.374479166666667,9.521875,5.0,9.006249999999994,7.335249999999999,6.7515,0.7774717438595439,5.875163541666668,8.837169791666666,4.999,9.005,0.5814166666666666,1.0015,0.31520791916886115,-0.0013104166666667125,1.1668031249999995,0.5030000000000001,1.4949999999999992,,,,,,,,18
5,7.395833333333333,6.5,0.6167786570851401,6.270833333333333,8.563020833333333,5.487500000000011,9.0,7.272708333333333,6.250500000000001,0.6812148820337289,5.978897916666667,8.628545833333334,4.7485,9.005,0.12312500000000005,0.5020000000000002,0.3016971698436475,-0.5221999999999999,0.6646906250000001,0.0,0.9930000000000004,,,,,,,,18
6,9.041666666666666,7.5,0.8810179526265295,7.395833333333333,10.896875,5.75,10.5,8.273625,6.250500000000001,0.8748736033190282,6.687733333333334,9.963171875,4.999,10.256,0.7680416666666666,1.0025,0.3784849971140982,0.07949583333333334,1.4965104166666665,0.5030000000000001,1.5020000000000002,,,,,,,,18
7,11.5625,10.25,0.9331420449679441,9.936979166666667,13.355208333333332,8.0,14.5,11.193624999999999,9.755500000000001,0.9779485642139819,9.316108333333334,13.174346874999998,7.503,14.01,0.3688749999999999,0.7480000000000002,0.4658243406581903,-0.5070937499999999,1.2219375,-0.0109999999999992,1.4989999999999997,,,,,,,,18
8,11.604166666666666,9.5,1.0386459825432053,9.769270833333335,13.625,8.5,11.75,10.693375000000001,9.255,0.8438553129392058,9.170726041666668,12.590629166666668,8.003,10.506,0.9107916666666664,0.997,0.33297116001656635,0.2644250000000001,1.5777437499999996,-0.0050000000000007,1.4869999999999983,,,,,,,,18
9,7.0,7.0,0.7778640393848504,5.582291666666667,8.5625,4.0,10.5,6.792666666666666,6.2509999999999994,0.8512927779088737,5.185650000000001,8.420711458333331,3.497,10.006,0.20733333333333348,0.506,0.36892928049920604,-0.5208656249999998,0.8949479166666666,-0.5029999999999996,1.4954999999999998,,,,,,,,18
10,9.833333333333334,7.75,0.8824304929450405,8.249479166666667,11.625,6.5,12.5,9.29575,7.002,0.9113353382437686,7.481288541666666,10.986329166666666,6.0,11.763762499999995,0.5375833333333334,1.0,0.3902805842988815,-0.2114791666666666,1.2463364583333334,0.4888875000000057,1.2455000000000003,,,,,,,,18
11,11.125,9.25,0.986434253375198,9.3125,12.9375,7.0,13.0,10.859833333333334,9.755500000000001,0.9906956340733419,9.107522916666667,12.861586458333333,7.002,13.015249999999995,0.26516666666666655,0.7434999999999992,0.4947253800754731,-0.6951135416666665,1.202,-0.2509999999999999,1.4930250000000003,,,,,,,,18
12,13.125,11.25,1.1030466701467074,10.957812500000001,15.396354166666667,9.0,13.5,11.944416666666667,10.506,0.9067723235738488,10.213397916666667,13.738137499999999,8.504,13.509,1.180583333333333,0.997,0.3837453626055383,0.4932854166666667,2.014072916666666,0.4969999999999999,1.9869999999999983,,,,,,,,18
13,12.458333333333334,11.25,0.5540665432053418,11.520833333333334,13.500520833333333,10.5,14.0,12.653916666666667,11.007,0.6249335295571318,11.548273958333333,13.82154375,10.506,13.009,-0.19558333333333353,-0.0060000000000002,0.3155930632668051,-0.8202145833333334,0.42929999999999996,-0.5060000000000002,0.4939999999999998,,,,,,,,18
14,13.229166666666666,11.5,0.8356737966721491,11.728645833333333,14.979166666666666,10.5,13.012499999999989,12.486833333333331,10.756499999999999,0.7633834954406017,11.131625,13.987837500000001,10.006,12.508,0.7423333333333332,0.4939999999999998,0.23682745099733213,0.32591145833333307,1.2202666666666664,0.4894999999999996,0.9925000000000006,,,,,,,,18
15,6.5625,6.0,0.5616942699534604,5.5203125,7.604166666666667,5.0,9.0,6.041833333333333,4.9990000000000006,0.6205500092737586,4.8527072916666665,7.231558333333333,4.498,7.503,0.5206666666666666,0.7504999999999996,0.25301510571467223,0.019075000000000033,0.9788406249999999,0.0049999999999998,1.2489999999999997,,,,,,,,18
16,4.791666666666667,3.0,0.8968123231731202,3.0833333333333335,6.541666666666667,1.5,5.5,4.247125,2.2445,0.8221330473281426,2.7242822916666674,5.853586458333334,0.992,5.499499999999999,0.5445416666666666,0.508,0.3888700650098293,-0.22748854166666677,1.2326458333333332,-0.242,1.507,,,,,,,,18
17,8.645833333333334,6.75,0.927380977297432,6.978125000000001,10.605208333333332,5.0,11.0,8.148458333333332,5.75,0.9006728925335806,6.354104166666668,9.983717708333334,4.498,11.007,0.49737500000000007,0.0019999999999997,0.4938345004284389,-0.46032083333333335,1.4798677083333331,-0.4989999999999996,1.5019999999999998,,,,,,,,18
18,9.895833333333334,8.0,0.913356589543118,8.270312500000001,11.666666666666666,7.0,10.506249999999994,8.899791666666667,7.503,0.6797013649954595,7.668769791666667,10.214745833333332,6.995737500000005,9.755500000000001,0.9960416666666667,0.49849999999999994,0.3306539495375896,0.3718229166666665,1.6200989583333336,-0.0030000000000001,1.5010000000000003,,,,,,,,18
19,6.270833333333333,5.5,0.6468843715043814,5.125,7.5421875,4.5,6.75,5.436833333333333,4.999,0.6133901389494182,4.393873958333333,6.708966666666666,3.497,5.5,0.834,1.0020000000000002,0.2786191884524701,0.3344541666666667,1.3560552083333328,0.5049999999999999,1.5,,,,,,,,18
20,5.75,5.25,0.30096463271442303,5.1875,6.416666666666667,4.5,6.5,5.582916666666667,4.498,0.37481433044477275,4.894458333333334,6.314123958333333,4.498,6.0,0.16708333333333322,0.0019999999999997,0.18005711570348712,-0.1877104166666668,0.5006249999999998,0.0019999999999997,0.5030000000000001,,,,,,,,18
21,10.3125,8.5,0.7724962478216647,8.853645833333333,11.791666666666666,7.0,12.5,10.318,8.253499999999999,0.7825891647120076,8.878480208333333,11.924793749999997,7.503,12.508,-0.005499999999999876,-0.0030000000000001,0.46258632566868224,-0.9223374999999998,0.95238125,-1.0109999999999992,0.4989999999999996,,,,,,,,18
22,10.604166666666666,9.25,0.7853845907031852,9.145833333333334,12.166666666666666,7.5,11.75,10.109583333333333,8.7545,0.708457954723575,8.815984375,11.320049999999997,7.503,11.007,0.49458333333333354,0.9925000000000006,0.3213346708846719,-0.17126770833333313,1.0763802083333336,-0.0019999999999997,1.005099999999994,,,,,,,,18
23,5.854166666666667,5.0,0.7954120973365768,4.333333333333333,7.501041666666666,3.75,6.0,4.8315,3.997,0.7136317860682473,3.5172062500000005,6.271002083333334,2.495,4.498,1.0226666666666666,1.003,0.22790119638564799,0.6053604166666671,1.4601312499999999,0.5045000000000001,1.2555125,,,,,,,,18
24,3.0833333333333335,2.0,0.6438580123727734,2.0416666666666665,4.395833333333333,1.5,3.0,3.6001666666666665,2.2445,0.8692923318496261,2.056372916666666,5.290042708333333,0.992,2.996,-0.5168333333333334,0.0085,0.3130100919025619,-1.1436781249999999,0.06915937499999956,-0.496,0.506,,,,,,,,18
25,8.479166666666666,6.75,0.8915257067234754,6.791145833333334,10.166666666666666,5.0,10.25,8.148541666666667,6.250500000000001,0.8390990833409647,6.605201041666666,9.880394791666665,4.999,9.505,0.3306250000000001,0.2520000000000002,0.41675987861369457,-0.4205916666666666,1.2256072916666665,-0.5044999999999997,0.9890000000000008,,,,,,,,18
26,9.6875,8.25,0.7383224350620412,8.3125,11.145833333333334,7.0,12.0,9.88,8.253499999999999,0.7915614773747951,8.420123958333335,11.402295833333332,7.002,12.514262499999994,-0.1924999999999999,-0.0019999999999997,0.34714324299836274,-0.8806687499999998,0.47434479166666677,-1.0064999999999995,0.9900000000000002,,,,,,,,18
27,12.104166666666666,11.0,0.7876878466244143,10.6875,13.625,9.0,13.5,12.257416666666666,10.756499999999999,0.8048812382389605,10.776280208333334,13.925975,9.005,14.51,-0.15325000000000014,0.2424999999999997,0.36566627817280833,-0.862917708333333,0.5123822916666666,-0.5039999999999996,0.49549999999999983,,,,,,,,18
28,13.125,12.0,0.4576740977050645,12.291666666666666,14.083333333333334,12.0,13.5,13.154499999999999,12.508,0.4135016911098729,12.403873958333334,13.946791666666664,11.7575,14.01,-0.02949999999999957,-0.5069999999999997,0.24356565492874724,-0.487917708333333,0.44938541666666715,-0.7585124999999997,-0.0007625000000052685,,,,,,,,18
29,9.833333333333334,10.25,0.9367045739918207,8.0,11.583854166666667,5.5,13.0,9.254,9.505500000000001,0.9296978880493805,7.627121874999999,11.110377083333333,5.249499999999999,12.258,0.5793333333333335,0.7455000000000003,0.18953604363220417,0.20331875000000005,0.9137499999999997,0.24138750000000606,0.9949999999999992,,,,,,,,18
30,3.75,3.0,0.5434057922698872,2.7708333333333335,4.7921875,2.25,4.5,4.727083333333333,3.2465,0.8608685429546096,3.18333125,6.397159374999999,2.488737500000006,4.7485,-0.9770833333333334,-0.49350000000000005,0.3526895775379034,-1.688989583333333,-0.329621875,-0.4969999999999999,0.0049999999999998,,,,,,,,18
31,9.229166666666666,6.75,0.8993652988754105,7.604166666666667,10.959895833333333,6.0,12.5,10.358583333333334,6.7515,1.3386130258709577,7.813455208333333,13.215464583333333,5.5,13.509,-1.129416666666667,0.25099999999999983,0.7215615963860793,-2.4442010416666666,0.16221666666666656,-3.003,1.2515,,,,,,,,18
32,13.0,11.25,0.9507815244557379,11.291145833333333,14.875520833333333,9.0,15.5,13.341083333333335,10.256,1.1879450179364772,10.983832291666667,15.593022916666667,8.504,17.011499999999998,-0.34108333333333335,0.4960000000000004,0.5991642395286552,-1.5087968749999991,0.680709375,-1.0139999999999991,0.997,,,,,,,,18
33,13.104166666666666,11.25,0.859715978686951,11.541666666666666,14.814583333333331,10.0,14.0,12.841291666666669,11.257,0.8649152121450283,11.235914583333335,14.571382291666664,10.006,14.01,0.2628749999999998,0.4944999999999995,0.37480496528436175,-0.48725000000000024,0.9715083333333331,-0.0130000000000016,0.9939999999999998,,,,,,,,18
34,22.104166666666668,22.25,0.3535267022829438,21.375,22.729166666666668,22.0,22.75,22.347166666666666,22.514,0.3050332760813288,21.76370625,22.888917708333338,22.014,23.014,-0.24299999999999955,-0.0139999999999993,0.17281462590746263,-0.5969166666666664,0.11104270833333392,-0.5139999999999993,-0.0139999999999993,,,,,,,,18
35,21.214285714285715,21.0,0.21428571428571427,20.80952380952381,21.61904761904762,20.5,21.5,21.302842105263156,21.513,0.2140656736846103,20.907894736842106,21.69784210526316,20.513,22.014,-0.013368421052632357,-0.0130000000000016,0.054046882968709964,-0.1186315789473692,0.09189473684210447,-0.0139999999999993,-0.0130000000000016,,,,,,,,18
0,17.013333333333335,14.3245,1.0459098817184624,15.136565625000001,19.07683645833333,13.073,19.079,15.272727272727273,12.25,1.8374787664725019,11.726704545454545,18.886931818181818,7.5,21.5,0.9163636363636364,1.3235000000000001,1.0400034809828829,-1.2417750000000003,2.9152409090909086,-2.421,5.0797249999999945,57.74333333333333,60.8155,3.5102961545993767,51.23960208333333,63.878498958333324,54.36931250000003,67.882,19
1,16.825875,14.575,0.9437127021375333,15.1163375,18.619994791666667,13.574,18.078,15.479166666666666,11.5,1.4507241965461406,12.874479166666667,18.396874999999998,10.5,17.0,1.346708333333333,2.3255,0.675323876886219,-0.06967083333333401,2.4715416666666656,1.5719999999999992,3.0799999999999983,73.55391666666667,68.1695,5.171505480815414,63.36637916666667,83.56657083333333,51.677,93.16999999999999,19
2,11.716458333333334,10.069,0.7535623513126312,10.381065625,13.280426041666667,9.568,12.072,12.416666666666666,9.75,1.086255812790549,10.5625,14.520833333333334,9.0,12.5,-0.7002083333333333,0.3180000000000005,0.5738743423381832,-1.8049020833333325,0.29998437499999964,-0.9209999999999994,0.5679999999999996,102.83883333333331,104.26,1.6116023978163296,99.47724583333334,105.61931250000002,102.829,105.678,19
3,10.52775,11.07,0.38590509670049744,9.734915625000003,11.237126041666667,9.317499999999999,11.571,11.1875,10.0,0.8301456241204773,9.770833333333334,12.855208333333332,8.5,11.5,-0.6597499999999998,0.06850000000000014,0.5848608692783641,-1.8898520833333325,0.31883645833333346,-0.4349999999999996,0.5699999999999994,101.78245833333334,105.678,2.136684673706453,97.64122395833334,105.48422604166666,104.73349999999999,106.147,19
4,8.064791666666666,7.314500000000001,0.8004335056867412,6.583244791666667,9.588208333333334,5.561,9.568000000000001,9.0,7.5,1.060233088947214,7.104166666666667,11.105208333333332,5.0,11.0,-0.9352083333333331,-0.43800000000000017,0.31613602362236937,-1.5775697916666669,-0.35451145833333325,-1.4269999999999996,0.0570000000000003,85.79833333333333,95.70949999999999,4.438515955823143,77.636709375,94.550746875,72.471,104.497,19
5,7.689541666666666,6.563,0.6113974488859331,6.541583333333334,8.879166666666666,5.310499999999999,9.568,8.333333333333334,6.75,0.8860158884519915,6.7078125,10.041666666666666,5.0,11.5,-0.6437916666666667,-0.4335,0.3974998312786383,-1.4757145833333334,0.04398125000000005,-0.9375,0.5590000000000002,81.90054166666667,76.39349999999999,4.382162627034692,73.30970416666668,90.69595625,66.124,104.97049999999999,19
6,9.27525,8.316,0.7853653844788941,7.814062500000001,10.798417708333334,6.556737500000005,11.07,10.208333333333334,8.0,1.2295120492402882,8.019270833333335,12.688541666666666,5.5,14.012499999999989,-0.9330833333333334,-0.4309999999999997,0.5467174173928213,-1.9519677083333336,0.06358020833333318,-2.4285000000000005,0.5620000000000003,83.69570833333334,91.1445,2.8980259126070473,78.12083750000001,89.00332812500001,80.267,94.461,19
7,12.258666666666668,11.8215,0.8789243089261191,10.630903125,13.989670833333332,9.067,14.825,12.625,9.75,1.4062650965373245,10.041145833333333,15.395833333333334,7.0,17.0,-0.3663333333333334,0.5645000000000002,0.7987698686981731,-1.8448781249999993,1.0724593749999987,-1.926,2.064,74.85216666666666,72.1845,3.7504822388800343,67.61179895833334,81.508009375,60.816,91.42756249999998,19
8,11.757874999999999,9.568,0.9063498726827056,10.088683333333334,13.657238541666665,9.067,12.072,13.3125,9.5,1.5369284315228178,10.582812500000001,16.500520833333333,8.0,14.5,-1.554625,-0.18049999999999947,0.7012474206532429,-3.0119874999999996,-0.24307604166666696,-2.428000000000001,0.5665125,74.71795833333333,68.17150000000001,5.025135107953357,65.02047291666666,84.32335416666666,61.413,103.308,19
9,7.125708333333333,7.314500000000001,0.6871432604863147,5.809025000000002,8.440628124999998,4.559,9.8185,7.4375,7.0,0.9804763057983015,5.540625000000001,9.375,4.0,11.0,-0.31179166666666647,-0.1944999999999999,0.4640044664139055,-1.2679468749999998,0.5817114583333336,-1.439,1.0660000000000007,102.79895833333335,105.9125,1.5594963006948874,99.73421979166665,105.32521979166667,104.7275875,106.615,19
10,10.110041666666666,8.817,0.7455583611308059,8.691332291666669,11.551066666666665,7.064,13.073,10.75,7.5,1.2038585308576921,8.561458333333334,13.104687499999999,6.0,13.0,-0.6399583333333334,0.5629999999999997,0.6019815000261988,-1.8888468750000003,0.44230937500000006,-0.9320000000000004,0.5700000000000003,84.97516666666667,93.1885,3.5458399454969944,78.54750000000001,91.52006041666667,74.728,99.436,19
11,12.029458333333332,10.57,0.7539126058873278,10.526902083333335,13.490746875,9.3175,14.575,11.375,11.0,1.894703238588788,7.852604166666668,15.209375,4.0,15.5,0.6544583333333335,0.5720000000000001,1.17350918217505,-1.6143854166666662,3.0067927083333337,-1.4254999999999995,4.576174999999995,80.31099999999999,79.72,2.3170521040534573,76.015271875,84.42055,75.289,85.378,19
12,13.092708333333334,11.571,1.001224159193885,11.382661458333335,15.011772916666665,9.561737500000005,14.575,13.791666666666666,11.25,1.5443083516656106,11.103645833333333,17.020833333333332,8.0,16.0,-0.6989583333333332,0.569,0.7316146885217306,-2.1971229166666673,0.5726979166666657,-0.4290000000000003,1.0779999999999994,67.59016666666666,71.0465,2.567361152043895,62.07604479166667,72.22962812499999,66.719,74.728,19
13,12.697291666666667,11.3205,0.465093914776573,11.862916666666669,13.594766666666668,11.07,14.074,13.3125,11.5,0.8208186197460065,11.790625,14.916666666666666,10.0,16.0,-0.6152083333333331,0.32000000000000023,0.5130119252334816,-1.5740104166666662,0.2800468750000003,-1.93,1.0700000000000005,79.20170833333333,83.24799999999999,2.62433283342199,73.89309687500001,83.84718645833334,75.289,88.289,19
14,13.447833333333335,11.8215,0.7926512100673637,12.00899375,14.991490624999999,10.82,13.574,14.5,12.5,1.1333226768467455,12.540625,16.75,10.5,14.5,-1.0521666666666667,0.0685000000000002,0.4134368135426145,-1.8009177083333336,-0.26140729166666704,-2.421,0.3189999999999999,82.16158333333333,86.4325,4.564830885210057,73.73891875000001,91.04186145833332,75.1682125,99.926,19
15,7.418166666666667,7.314500000000001,0.5414606207885615,6.436605208333333,8.440710416666668,5.561,9.0675,6.020833333333333,4.75,0.7194749284758394,4.5828125,7.3546875,3.7437500000000057,9.0,1.3973333333333338,1.565,0.264721932772525,0.8569156250000004,1.8984166666666664,0.8130000000000002,2.062025,100.73004166666665,100.9,1.3597442274394664,97.96390416666668,103.09745520833332,98.946,105.678,19
