elapsed_hour,temperature_in_C_mean,temperature_in_C_median,temperature_in_C_sem,temperature_in_C_ci_lower,temperature_in_C_ci_upper,temperature_out_C_mean,temperature_out_C_median,temperature_out_C_sem,temperature_out_C_ci_lower,temperature_out_C_ci_upper,temperature_diff_C_mean,temperature_diff_C_median,temperature_diff_C_sem,temperature_diff_C_ci_lower,temperature_diff_C_ci_upper,humidity_perc_RH_mean,humidity_perc_RH_median,humidity_perc_RH_sem,humidity_perc_RH_ci_lower,humidity_perc_RH_ci_upper
391,13.3602,13.532,0.13118666090727352,13.1388,13.581199999999999,12.9,13.0,0.09999999999999999,12.7,13.0,0.46020000000000005,0.532,0.19723067712706358,0.1392,0.8692,93.35900000000001,95.969,1.771413136453493,90.2312,96.27900000000001
392,13.16,13.093,0.20060682939521288,12.825999999999999,13.485399999999998,12.8,13.0,0.12247448713915889,12.6,13.0,0.36,0.574,0.21329111561431713,-0.0702,0.5892,93.56739999999999,95.969,1.9644596865296078,90.23459999999999,96.9002
393,13.36,13.532,0.2637102576692838,12.916135,13.773409999999998,13.2,13.0,0.19999999999999998,13.0,13.6,0.15999999999999998,0.093,0.19530258574837148,-0.174,0.4686,93.26039999999999,95.969,1.930751579048948,89.975185,96.49103000000001
394,13.9608,14.032,0.3394641954610234,13.416745,14.5702,14.2,14.0,0.12247448713915889,14.0,14.4,-0.23920000000000002,-0.406,0.26639433177153,-0.6772,0.18639999999999998,93.77560000000001,95.969,1.746097780767159,90.65914500000001,96.7904
395,14.861799999999999,15.032,0.26359484061718674,14.418800000000001,15.283800000000003,14.9,15.0,0.18708286933869706,14.6,15.2,-0.0382,0.076,0.11354400028182905,-0.2684,0.09160000000000001,93.67240000000001,95.468,1.6691836507706408,90.3678,96.482
396,15.4622,15.532,0.3019421136575686,14.9406,15.9712,15.8,16.0,0.25495097567963926,15.4,16.2,-0.3378,-0.424,0.10954012963293405,-0.46820000000000006,-0.11648500000000012,92.9658,93.955,1.9223063075379014,89.4608,96.16604499999998
397,16.063,16.032,0.5103614405497343,15.231800000000002,16.9858,16.5,16.5,0.4183300132670377,15.9,17.3,-0.437,-0.422,0.17224633522951946,-0.7628,-0.1156700000000001,92.1318,93.447,1.8419825569206671,88.90740000000001,95.30940000000001
398,16.363000000000003,16.532,0.3858379193391964,15.641200000000001,16.976,16.9,17.0,0.291547594742265,16.4,17.4,-0.537,-0.423,0.11388985907445842,-0.7677999999999999,-0.4062,90.7624,92.938,2.176076781733586,86.94943,94.1828
399,16.7636,16.532,0.4747741147114066,15.950399999999998,17.4902,17.1,17.0,0.18708286933869706,16.8,17.4,-0.3364,-0.901,0.3776777197558786,-0.9629999999999999,0.29019999999999996,90.1302,91.916,2.2571699182826257,85.99309500000001,93.54690000000001
400,16.9636,16.6,0.3741024725927374,16.3506,17.6806,16.7,16.5,0.3741657386773941,16.1,17.3,0.2636,0.1,0.26648200689727625,-0.1674,0.7722,90.55820000000001,92.938,2.268873319513453,86.4394,94.3312
