day,inside_mean,inside_median,inside_sem,inside_ci_lower_mean,inside_ci_upper_mean,inside_ci_lower_med,inside_ci_upper_med,outside_mean,outside_median,outside_sem,outside_ci_lower_mean,outside_ci_upper_mean,outside_ci_lower_med,outside_ci_upper_med,diff_mean,diff_median,diff_sem,diff_ci_lower_mean,diff_ci_upper_mean,diff_ci_lower_med,diff_ci_upper_med,hum_mean,hum_median,hum_sem,hum_ci_lower_mean,hum_ci_upper_mean,hum_ci_lower_med,hum_ci_upper_med,rock
32,13.759833333333333,14.094,0.13704986486289286,13.4885,13.989458333333333,13.593,14.094,13.333333333333334,13.5,0.11526067913468745,13.104166666666666,13.5625,13.5,13.5,0.42650000000000005,0.593,0.06513222337475616,0.3012072916666667,0.5518354166666666,0.093,0.594,101.08591666666668,101.067,0.09694116915829804,100.90697395833334,101.26425,100.829,101.541,2
33,15.449666666666667,15.596,0.1579482540776681,15.136750000000001,15.720792708333331,15.596,16.096,15.1875,15.5,0.14374803086237944,14.895833333333334,15.4375,15.5,15.5,0.26216666666666666,0.096,0.07776722668254103,0.11603958333333331,0.40812604166666655,0.096,0.596,100.60987499999999,100.591,0.11984537611324213,100.39124583333333,100.82792083333334,100.114,101.067,2
34,15.011416666666667,15.596,0.2551157588678233,14.531064583333333,15.470417708333333,14.594,16.096,14.541666666666666,14.75,0.2461969185536529,14.0625,15.020833333333334,14.0,15.5,0.46975000000000006,0.5945,0.062141180131342386,0.36491562499999997,0.5948343750000001,0.344,0.596,100.23125,100.114,0.16817787609327856,99.93177916666667,100.56958645833335,100.114,100.591,2
35,16.3665,17.097,0.7962811957805003,15.011166666666668,18.22192916666667,16.597,17.598,11.791666666666666,11.5,0.2962884333699044,11.229166666666666,12.395833333333334,10.5,12.5,4.574833333333333,5.098,0.7851019034445597,3.0936479166666673,6.20213125,1.8377375000000056,7.098,86.24975,82.459,2.4097275104913503,81.82412395833335,90.82128437499999,81.927,84.045,2
36,17.372249999999998,18.599,0.4656824074466021,16.49625,18.24815125,15.345500000000001,19.099,15.225,18.25,0.9844013676501973,13.398750000000001,17.05,10.75,18.5,2.147249999999999,0.599,0.5695903184930837,1.0980975000000002,3.2973037499999993,0.099,3.5940000000000003,87.81839999999998,89.744,1.2240162976211166,85.41270625,90.2515425,82.19300000000001,91.519,2
0,11.129125,11.3385,0.3780504495918425,10.397353125,11.860334375,9.834,12.0905,10.270833333333334,9.75,0.4484061615865601,9.478645833333333,11.145833333333334,9.0,11.5,0.8582916666666667,0.5934999999999999,0.11195909383624383,0.6510802083333334,1.064715625,0.585,1.085,82.48875,87.092,1.7607443123618192,79.01370729166666,85.72519687500001,83.751,87.644,3
1,10.272333333333334,10.586,0.4137177487174858,9.4365,11.004270833333335,10.586,11.839500000000001,9.729166666666666,10.0,0.4213280920032643,8.895833333333334,10.438020833333333,10.0,11.0,0.5431666666666667,0.59,0.14421753730955486,0.25185312499999996,0.8176041666666662,0.33799999999999997,1.077,92.88970833333333,93.096,0.29384585379767125,92.32624791666667,93.43082916666665,92.557,93.634,3
2,13.593541666666667,13.343499999999999,0.42444015973972027,12.841232291666666,14.386835416666667,12.09,14.596,13.083333333333334,12.5,0.47934385507792443,12.208333333333334,14.022916666666665,11.493750000000006,14.5,0.5102083333333334,0.5894999999999999,0.1365663025675832,0.25880416666666706,0.7605427083333334,0.08998750000000001,1.089,93.31020833333332,92.557,0.45712388903284973,92.4564,94.27058020833333,92.2865,94.171,3
3,14.365875,15.598,0.5471300328727869,13.280244791666668,15.368727083333333,12.592,16.6,14.020833333333334,15.5,0.5487792502080753,12.916666666666666,15.104687499999999,13.0,16.0,0.34504166666666664,0.599,0.12416650344070589,0.1337000000000004,0.5735583333333334,0.08998750000000001,0.6,94.993875,95.242,0.24547337669995573,94.503534375,95.43934479166666,94.7065,95.775,3
4,14.700375,14.596,0.20669779288014126,14.324625,15.118396875000002,13.8445,15.3475,14.1875,13.75,0.24229522206944398,13.75,14.666666666666666,13.25,14.75,0.512875,0.5945,0.09349553024463061,0.32554062500000003,0.6800489583333332,0.594,0.599,95.61291666666666,95.775,0.36189343012899716,94.89902395833334,96.23696458333333,95.242,96.307,3
5,14.241124999999998,13.594,0.254960513513538,13.761000000000001,14.742125000000001,13.594,15.097,13.833333333333334,13.25,0.3264691801745836,13.208333333333334,14.4375,12.5,14.5,0.4077916666666667,0.593,0.11944935527344444,0.17883020833333332,0.6367947916666667,0.096,0.597,94.99054166666667,94.707,0.3479496255975891,94.34235729166667,95.63750104166667,93.634,95.775,3
6,13.134375,12.592,0.320549860534626,12.528748958333335,13.739958333333334,12.592,14.095,12.708333333333334,12.25,0.4276628711975898,11.916666666666666,13.500520833333333,11.5,13.5,0.42604166666666665,0.592,0.14280640182701118,0.15511979166666712,0.7170843750000001,0.094,0.8415,93.63879166666668,93.36500000000001,0.5984163974250084,92.42555833333336,94.69943125,93.096,95.241,3
7,12.382500000000002,12.341000000000001,0.33585562374329836,11.735125000000002,13.071584375,11.088,13.343499999999999,11.9375,12.0,0.416281524897532,11.125,12.770833333333334,10.5,12.75,0.445,0.5934999999999999,0.16315391284110328,0.11069375000000047,0.7378677083333329,0.585,1.0870000000000002,94.772625,94.707,0.15856592160538538,94.48333125,95.08552291666666,94.171,95.242,3
8,12.299000000000001,12.09,0.26973863490316013,11.797147916666667,12.800209375000001,11.589,13.093,11.854166666666666,11.75,0.29408290058325215,11.270833333333334,12.4375,11.5,12.5,0.44483333333333336,0.59,0.11046273990904157,0.21730312499999999,0.6554885416666663,0.34049999999999997,0.5945,98.12720833333333,98.158,0.41630584657860775,97.2938625,98.9179875,96.307,99.994,3
9,12.445458333333335,12.592,0.17195450379036972,12.132207291666667,12.779625000000001,12.09,13.093,11.916666666666666,12.0,0.20338322029979986,11.5,12.3125,11.5,12.5,0.5287916666666667,0.592,0.08670947199246783,0.361665625,0.69516875,0.34099999999999997,0.594,100.40654166666666,100.516,0.10851066833223492,100.23261770833332,100.64520937500001,99.994,100.516,3
10,11.693166666666668,12.09,0.3671278933786132,11.024708333333335,12.382541666666667,10.837,12.592,10.854166666666666,11.0,0.4366364839109596,10.041666666666666,11.666666666666666,9.5,12.0,0.839,1.0790000000000002,0.11991521763433473,0.6110218749999999,1.0478791666666663,0.592,1.086,100.03658333333334,99.994,0.13664426623597903,99.77529166666666,100.29755,99.471,100.516,3
11,9.478458333333334,8.831,0.39703499817974414,8.74720625,10.272584375000001,8.078,10.592762499999996,8.916666666666666,8.5,0.45211526468411406,8.061979166666667,9.729687499999999,7.25,10.5,0.5617916666666667,0.592,0.1575515096258569,0.25055208333333334,0.8318885416666667,0.58,1.0775000000000001,100.12391666666667,99.994,0.1145346273294148,99.88458125000002,100.34162500000001,99.994,100.516,3
12,11.087208333333331,11.839500000000001,0.4466682375290083,10.209064583333333,11.902001041666667,10.586,12.0900125,10.979166666666666,11.5,0.4829325862377083,10.041666666666666,11.833854166666667,11.0,12.0,0.10804166666666665,0.33349999999999996,0.14253961411194985,-0.18207812499999998,0.35850937499999996,-0.406,0.59,100.25433333333335,99.994,0.11312217114193299,100.05793125000001,100.49291666666666,99.994,100.516,3
13,12.361666666666666,12.592,0.31063899002798073,11.776791666666668,12.946503125,12.09,13.343499999999999,11.8125,12.25,0.38284369327215106,11.104166666666666,12.521354166666667,10.5,12.75,0.5491666666666667,0.583,0.13736233776311757,0.30051666666666665,0.7986708333333333,0.095,0.8425,99.94979166666667,99.994,0.11309797566017671,99.70987395833333,100.14595833333333,99.994,99.994,3
14,10.648541666666667,10.3355,0.3892458659092161,9.938125,11.359395833333332,9.583,12.09,10.1875,9.75,0.49527888864379427,9.270833333333334,11.0,9.0,12.0,0.4610416666666666,0.5874999999999999,0.18568292944381226,0.10933333333333338,0.7727916666666667,0.094,1.083,99.884125,99.994,0.14060213823827106,99.62228541666667,100.124446875,99.471,100.255,3
15,10.585833333333333,11.088,0.4705861503266188,9.728359375,11.442584374999997,9.834,12.09,10.5625,11.0,0.5386447196974747,9.5,11.5625,10.5,12.5,0.023333333333333334,0.088,0.18354343034076717,-0.31012708333333333,0.37760000000000005,-0.407,0.573,96.91733333333336,96.572,0.3962568001824339,96.14401666666669,97.68923854166667,95.775,98.947,3
16,14.261958333333334,14.095,0.24990993652472543,13.760958333333335,14.763,13.594,15.097,14.020833333333334,13.5,0.32620896469493754,13.395833333333334,14.666666666666666,13.5,14.5,0.24112499999999995,0.346,0.13928966159732944,-0.008545833333333338,0.5108489583333333,-0.401,0.595,94.564375,95.242,0.4231078288426,93.73383437500003,95.34887708333333,94.1705,95.775,3
17,12.779333333333334,12.592,0.3423811158671218,12.152998958333335,13.447502083333333,11.589,14.095,12.291666666666666,12.25,0.4287205715876199,11.5,13.125,10.75,13.5,0.4876666666666667,0.5905,0.1588859843996548,0.15511979166666665,0.7590833333333333,0.089,1.089,95.77433333333335,95.775,0.1154428095228604,95.55283333333334,95.99617187500002,95.76833750000002,95.775,3
18,13.384666666666668,14.596,0.4091855673192976,12.528373958333336,14.136583333333334,13.594,14.596,13.1875,14.0,0.41464637019855916,12.375,13.895833333333334,13.5,14.256249999999994,0.19716666666666668,0.589,0.13461008730353285,-0.07383437499999998,0.44660520833333334,0.083,0.596,96.92433333333334,96.837,0.15816583054405542,96.63733125000002,97.25508750000002,96.307,97.367,3
19,16.203374999999998,16.6,0.2066977928801412,15.806750000000001,16.579125,16.099,16.6,15.854166666666666,16.0,0.22214200695959932,15.436979166666667,16.250520833333333,16.0,16.5,0.34920833333333334,0.3485,0.0903053792346824,0.18270625000000001,0.5164291666666666,0.099,0.6,98.61687500000001,98.421,0.1837002058382084,98.26704062499999,98.98846458333333,97.895,98.947,3
20,15.326625,15.598,0.24680448910502273,14.867375000000001,15.827625,14.095,15.848500000000001,14.729166666666666,15.0,0.26233891998176345,14.228645833333333,15.229166666666666,13.5,15.5,0.5974583333333333,0.5965,0.07368575509708138,0.4720812499999999,0.7434614583333334,0.595,0.599,100.75237499999999,100.77600000000001,0.19302553721283727,100.405071875,101.12075312500001,100.516,101.036,3
21,13.614874999999998,13.594,0.11475060090303973,13.406124999999998,13.824146875,13.093,13.594,13.125,13.0,0.15710815069401318,12.8125,13.458854166666667,12.5,13.0,0.489875,0.5934999999999999,0.0735095949692027,0.36478854166666663,0.6354604166666666,0.593,0.594,100.20679166666667,100.255,0.29824586187810764,99.57490729166668,100.74882395833333,99.471,101.036,3
22,12.946583333333331,12.592,0.24033742823000454,12.46633125,13.406519791666668,12.341000000000001,13.343499999999999,12.8125,12.5,0.34422315920538143,12.145312500000001,13.458333333333334,12.0,13.506249999999994,0.13408333333333333,0.092,0.15586753383519206,-0.15667083333333337,0.4458333333333333,-0.15700000000000003,0.59,95.55941666666668,96.307,0.5549247694039868,94.422521875,96.54538854166668,95.242,96.572,3
23,11.902083333333332,11.088,0.3741850464321496,11.212831249999997,12.696225,10.837,13.093,11.416666666666666,10.5,0.48870083119988555,10.499479166666667,12.3125,10.25,12.0,0.4854166666666668,0.588,0.20148441803911385,0.11040937500000002,0.8203958333333331,0.097,1.086,95.14695833333333,94.707,0.33037344086921305,94.49978229166668,95.74675833333333,94.707,95.242,3
24,10.941291666666666,11.088,0.3128928978168521,10.356375,11.547125,10.085,11.589,10.520833333333334,10.25,0.3776826349004069,9.791666666666666,11.208333333333334,9.5,11.0,0.4204583333333334,0.5854999999999999,0.14304377534044377,0.13045729166666667,0.6908354166666666,0.093,1.08,95.86279166666667,95.775,0.13079475540119717,95.59683229166667,96.10646041666668,95.775,96.307,3
25,14.44941666666667,15.598,0.49430467162846026,13.467958333333334,15.347894791666667,15.090737500000005,16.099,14.375,15.5,0.4956787909202046,13.416666666666666,15.208854166666667,15.0,15.5,0.07441666666666664,0.099,0.1395942868295796,-0.19738020833333333,0.34546145833333336,0.09785000000000015,0.598,98.0455,97.895,0.23413634080799267,97.58549999999998,98.48458854166667,97.366,98.947,3
26,16.975583333333333,17.101,0.17384479914803677,16.620833333333334,17.309417708333335,16.6,17.602,16.458333333333332,16.5,0.18532351918546397,16.104166666666668,16.7921875,16.0,17.0,0.51725,0.5994999999999999,0.07166142338419798,0.39178645833333337,0.6426770833333333,0.102,0.602,100.644,100.516,0.19109929887099433,100.29624583333333,101.01335625,99.994,101.036,3
27,16.286875,16.099,0.1926547779087946,15.931478125000002,16.663146875000002,15.598,16.8505,15.875,15.5,0.20687898163776397,15.458333333333334,16.25,15.0,16.25,0.411875,0.3495,0.09431010582001599,0.2435135416666671,0.578296875,0.10098750000000002,0.5985,102.30904166666666,102.3315,0.13553282504119576,102.05091249999998,102.56675625,102.073,102.59,3
28,15.013499999999999,14.846499999999999,0.152780497560332,14.700375000000001,15.305750000000002,14.596,15.097,14.645833333333334,14.5,0.19615684040748455,14.25,15.041666666666666,14.0,15.006249999999994,0.36766666666666664,0.5954999999999999,0.09010663301893854,0.20145729166666662,0.5343760416666667,0.099,0.5965,103.34024999999998,103.619,0.09782847400469338,103.14741458333334,103.53291770833333,103.105,103.619,3
29,12.633000000000001,13.093,0.4103248359708351,11.818372916666668,13.342999999999998,12.09,13.8445,11.854166666666666,12.5,0.49952800789978585,10.832812500000001,12.771354166666667,11.0,13.25,0.7788333333333334,1.081,0.12991688628886996,0.5509885416666668,1.0075479166666668,0.09698750000000002,1.093,103.638875,103.619,0.17610026080867727,103.27495833333334,103.93917604166667,103.105,104.132,3
30,9.812791666666667,9.3325,0.3320398907585529,9.227104166666669,10.461228125000002,8.58,10.586,9.291666666666666,8.75,0.4092639498860467,8.479166666666666,10.000520833333333,8.0,10.5,0.5211250000000001,0.58,0.17608198963629235,0.14682499999999998,0.8532531250000001,0.08499999999999999,1.08,104.40804166666668,104.132,0.15375182901194015,104.13087395833334,104.72729479166667,104.132,104.644,3
31,11.923208333333333,12.592,0.3245922524634553,11.2959375,12.528959375,12.0905,12.592,11.833333333333334,12.5,0.31660945326019535,11.166666666666666,12.417187499999999,12.0,12.5,0.089875,0.092,0.09536788631893878,-0.117271875,0.25766875,0.092,0.33849999999999997,103.40387500000001,103.362,0.1482387702873455,103.12483125000001,103.68270833333334,103.105,103.619,3
32,13.594,13.594,0.12062662479194076,13.364375,13.802750000000001,13.594,14.095,13.291666666666666,13.5,0.11227500313294325,13.0625,13.5,13.0,13.5,0.30233333333333334,0.095,0.06682994497898169,0.17745729166666668,0.427709375,0.094,0.594,103.2115,103.105,0.11556463465355073,102.99737499999999,103.46804479166669,103.105,103.362,3
33,15.410124999999999,15.598,0.16187271695553032,15.097,15.702374999999998,15.598,15.598,15.166666666666666,15.5,0.15541746804005233,14.833333333333334,15.458333333333334,15.25,15.5,0.24345833333333333,0.098,0.06379124068620257,0.11841666666666666,0.3686260416666666,0.098,0.596,102.84716666666668,102.59,0.09299816241496607,102.67468229166667,103.01887604166669,102.59,103.105,3
34,15.0135,15.598,0.2462280667786782,14.512500000000001,15.493625,14.596,16.099,14.395833333333334,14.75,0.2933118713327749,13.8125,14.916666666666666,14.0,15.5,0.6176666666666667,0.599,0.08743406763713377,0.45070625,0.8042177083333334,0.5898250000000056,0.8455,103.01837499999999,102.59,0.13377824518908013,102.76099791666665,103.27545833333333,102.59,103.362,3
35,12.111125000000001,12.09,0.22271168331695032,11.693415625,12.570584375,11.582737500000004,12.592,11.5,11.5,0.24635016906245766,11.041666666666666,12.020833333333334,10.5,12.0,0.611125,0.59,0.10631741360940929,0.3824895833333333,0.8187093750000001,0.3404875,1.088,104.00287500000002,104.132,0.14227829578360485,103.74649166666669,104.25937604166668,103.619,104.644,3
36,15.421100000000001,18.603,0.9829919898479657,13.341846250000003,17.199605,10.3355,18.8535,15.1,18.0,0.9689929661360049,13.175,16.875,10.5,18.5,0.32109999999999994,0.583,0.07710614351931402,0.16939124999999997,0.4698612499999999,0.103,0.6025,102.50345,102.0725,0.4460695395103178,101.70459125000001,103.38085625000002,100.77600000000001,104.132,3
0,10.839791666666665,10.756499999999999,0.37347779932839853,10.109875,11.507042708333332,9.505,11.507,10.770833333333334,10.25,0.39238582603533223,10.041666666666666,11.521875,9.5,11.75,0.06895833333333333,0.006,0.07556505689184408,-0.056503124999999994,0.21487604166666668,0.005,0.008512499999999989,77.92579166666667,81.429,1.2771844103497583,75.41081145833333,80.21644895833332,80.872,81.985,4
1,9.984666666666666,10.506,0.38760738889075025,9.191520833333334,10.69379270833333,10.256,11.257,9.958333333333334,10.5,0.31839251289961484,9.333333333333334,10.521354166666667,10.0,11.0,0.026333333333333344,0.006,0.11869762257039836,-0.203584375,0.25571041666666666,0.002,0.506,85.37179166666665,85.832,0.3306206886744832,84.731871875,85.98713333333333,85.28649999999999,86.376,4
2,13.300458333333333,12.7585,0.3960889227271139,12.528358333333333,14.051043749999998,12.008,14.26,13.208333333333334,12.75,0.3876684611221195,12.5,13.979166666666666,11.743750000000006,14.0,0.092125,0.009000000000000001,0.09363075629060533,-0.09549999999999999,0.27987604166666663,0.007,0.507,88.01820833333333,87.997,0.13533497061862088,87.771203125,88.28670833333332,87.72749999999999,87.997,4
3,14.051041666666665,15.511,0.5111061550559836,13.008498958333334,14.969060416666666,12.752250000000005,16.011,14.104166666666666,15.25,0.4633087979636599,13.291666666666666,14.895833333333334,12.743750000000006,16.0,-0.053125,0.011,0.0758941461649148,-0.19954166666666664,0.09341875,0.007,0.011,90.78708333333333,90.932,0.44893203754660777,89.90050208333334,91.62681770833335,89.5963,92.251,4
4,14.051333333333332,14.01,0.16746192154959322,13.738583333333333,14.384834374999999,13.509,14.51,14.375,14.0,0.15996489651152226,14.083333333333334,14.666666666666666,14.0,14.75,-0.32366666666666666,-0.49,0.04919661333145834,-0.40729166666666666,-0.2194583333333333,-0.491,-0.24,95.805625,95.892,0.11027549185227417,95.59120833333333,95.99862604166667,95.377,96.149,4
5,13.655083333333332,13.009,0.24743194728782975,13.196374999999998,14.113791666666666,12.7585,14.51,14.020833333333334,13.5,0.2526654406111509,13.5625,14.479687499999999,13.0,14.5,-0.36574999999999996,-0.491,0.08646148195768358,-0.5324583333333334,-0.19891666666666666,-0.492,0.008,95.395375,95.377,0.20722762647804643,94.98805625,95.82466770833335,94.86,95.892,4
6,12.820916666666667,12.508,0.3156602346765247,12.216290625000003,13.425584375,12.008,13.7595,13.291666666666666,13.0,0.36230525336842345,12.625,14.000520833333333,12.25,13.75,-0.47075,-0.492,0.13616253674577117,-0.72100625,-0.22075,-0.494,-0.241,93.64541666666666,93.299,0.16501487544569252,93.31979062500001,93.94900208333333,93.299,93.821,4
7,12.091208333333332,12.258,0.3052674343035235,11.507416666666666,12.716876041666668,11.006499999999999,13.259,12.4375,12.5,0.28601538546840044,11.9375,12.979166666666666,11.25,13.25,-0.34629166666666666,-0.2415,0.11062663212857524,-0.5557531249999995,-0.1376239583333333,-0.494,0.009,93.47270833333334,93.299,0.08697110296301748,93.32041666666667,93.64646041666666,93.299,93.821,4
8,12.070333333333332,12.008,0.2544167432128891,11.590624999999998,12.529167708333333,11.507,12.7585,12.25,12.0,0.21702868307060783,11.8125,12.666666666666666,12.0,13.0,-0.17966666666666664,0.007,0.08426783272904462,-0.3259197916666667,-0.033457291666666666,-0.492,0.008,95.43141666666668,95.3735,0.3834536417224923,94.74403645833333,96.182678125,93.821,96.919,4
9,12.320583333333333,12.258,0.16721294802712716,12.007874999999999,12.654209374999997,12.008,13.009,12.416666666666666,12.5,0.1639267539980235,12.104166666666666,12.75,12.0,13.0,-0.09608333333333334,0.008,0.07955963301394753,-0.24204166666666663,0.049792708333333345,-0.242,0.008,98.00212499999999,97.939,0.06347298616597544,97.896125,98.12899999999998,97.939,97.939,4
10,11.840958333333333,12.008,0.363623110141345,11.111040625,12.508334375,11.007,12.7585,11.958333333333334,12.0,0.3521629165695379,11.291666666666666,12.625,11.5,13.0,-0.11737500000000001,0.007,0.07533538086787142,-0.2630854166666667,0.02833333333333334,-0.49,0.008512499999999989,96.89583333333333,96.919,0.13934235634053038,96.63961770833335,97.17233645833333,96.406,97.429,4
11,9.588416666666665,9.255,0.39129361319481454,8.837623958333335,10.318335416666667,8.003,11.007,9.791666666666666,9.25,0.3377202269494992,9.166666666666666,10.417187499999999,8.5,11.0,-0.20325000000000001,0.0035,0.12763362208096757,-0.4537104166666667,0.026666666666666682,-0.497,0.008,96.49125,96.406,0.07351949977948749,96.36197812500001,96.64074999999998,96.406,96.406,4
12,10.83975,11.507,0.39590698132556196,10.068081249999999,11.569708333333333,10.99398750000001,12.008,11.020833333333334,11.5,0.3541666666666667,10.332812500000001,11.625,11.5,12.0,-0.18108333333333335,0.005,0.09450580682770023,-0.36891770833333326,0.006336458333333327,-0.493,0.0075,96.74783333333335,96.919,0.0666738130227686,96.61953958333332,96.87595937500001,96.406,96.919,4
13,12.15375,12.258,0.3049923511157787,11.590623958333335,12.716792708333331,11.7575,13.009,12.145833333333334,12.25,0.2940829005832521,11.5625,12.729166666666666,11.5,13.25,0.007916666666666674,0.008,0.07970800235921498,-0.13829166666666667,0.15374999999999997,0.006,0.258,97.04625,96.919,0.07043751085027491,96.9185,97.19500312500001,96.919,97.174,4
14,10.652083333333332,10.256,0.3922365631059885,9.880497916666666,11.361208333333332,9.505,12.008,10.875,10.5,0.3774077293894477,10.145833333333334,11.604166666666666,10.0,12.25,-0.22291666666666665,0.0035,0.11264632861412548,-0.4324927083333328,-0.01449375,-0.495,0.006012499999999988,97.066625,96.919,0.13578775547906904,96.789621875,97.34292291666665,96.919,97.429,4
15,10.422666666666666,11.007,0.4105282019415621,9.629605208333333,11.131791666666665,9.755500000000001,11.763762499999995,10.854166666666666,11.0,0.40877951813226215,10.041145833333333,11.604166666666666,10.5,12.5,-0.4315,-0.494,0.12887723064882387,-0.6811302083333332,-0.20103750000000045,-0.498,0.007,95.58900000000001,95.377,0.20534520246139962,95.20266562499998,95.97491770833334,94.86,96.406,4
16,14.113833333333332,14.01,0.2625449420925063,13.613375,14.655833333333334,13.259,14.51,14.3125,14.0,0.28994705288769684,13.791666666666666,14.875,13.5,14.5,-0.19866666666666666,0.008,0.09941883053393004,-0.4069583333333333,-0.011124999999999996,-0.49,0.009512499999999988,92.98787499999999,92.776,0.3117789729020233,92.42084270833331,93.55731562499999,92.251,93.821,4
17,12.570749999999999,12.508,0.3032061242856876,12.007832291666666,13.154626041666667,11.507,13.509,12.833333333333334,13.0,0.3019661816813715,12.291666666666666,13.4375,11.5,13.5,-0.26258333333333334,0.007,0.09022793031103264,-0.45029270833333324,-0.09574895833333334,-0.493,0.009,93.84216666666667,93.821,0.07982035233787711,93.69025,93.99408333333332,93.821,93.82749999999999,4
18,13.071333333333333,14.01,0.3656635554013994,12.404000000000002,13.739268749999997,13.509,14.01,13.333333333333334,14.0,0.31373548044622124,12.666666666666666,13.895833333333334,13.5,14.0,-0.262,0.01,0.07978113176376508,-0.40863541666666664,-0.11566666666666665,-0.4905,0.01,94.49195833333333,94.341,0.09613331397050506,94.31895833333333,94.68641666666666,94.341,94.86,4
19,15.823333333333332,16.261,0.2103773237720452,15.406540624999998,16.219375,16.004750000000005,16.511,15.916666666666666,16.5,0.22047927592204924,15.479166666666666,16.333333333333332,16.0,16.5,-0.09333333333333334,0.011,0.09019661829409582,-0.28075208333333335,0.07337604166666668,-0.489,0.011,96.40245833333334,96.149,0.23495878438419696,95.97570625,96.85021041666666,95.6345,96.92537499999999,4
20,15.031291666666666,15.511,0.259926644328286,14.510082291666667,15.531626041666666,14.01,15.511,15.1875,15.5,0.23852752552857004,14.729166666666666,15.625,14.243750000000006,15.75,-0.1562083333333333,0.01,0.07174105456448321,-0.2813333333333333,-0.010207291666666663,-0.489,0.011,99.85416666666667,99.96,0.14186019177225848,99.580425,100.10638645833332,99.457,100.462,4
21,13.321625,13.259,0.09437419377714946,13.134,13.489060416666668,13.009,13.509,13.791666666666666,13.5,0.11623886368143702,13.583333333333334,14.041666666666666,13.5,14.0,-0.47004166666666664,-0.491,0.05610331047501599,-0.5741260416666667,-0.3658333333333333,-0.491,-0.4909875,100.753125,100.962,0.09484876047756469,100.56570520833331,100.94054270833333,100.462,100.962,4
22,12.862666666666664,12.508,0.2564498189935719,12.403915625,13.363001041666667,12.008,13.5095,13.520833333333334,13.25,0.3076311530526491,12.895833333333334,14.104166666666666,12.75,14.0,-0.6581666666666667,-0.4925,0.13679405957240806,-0.9284229166666667,-0.3872072916666667,-0.9900249999999999,-0.492,100.3555,100.462,0.16816506513076615,100.02128333333336,100.66887708333333,99.96,100.962,4
23,11.736666666666665,11.007,0.35641671622395144,11.069373958333333,12.424791666666666,10.756499999999999,12.508,12.145833333333334,11.5,0.36919316488143317,11.4375,12.854687499999999,11.25,13.0,-0.4091666666666667,-0.493,0.11912572013661717,-0.6382510416666668,-0.18037499999999998,-0.495,0.006,99.76845833333334,99.70849999999999,0.21780351951454505,99.34953020833333,100.167834375,99.205,100.211,4
24,10.881666666666666,11.007,0.31344583048326385,10.317982291666665,11.466143749999997,10.006,12.008,11.166666666666666,11.0,0.2703102529506448,10.666666666666666,11.688020833333333,10.5,12.0,-0.285,0.006,0.11243937174691339,-0.49370833333333336,-0.07608125,-0.496,0.007,98.74008333333332,98.446,0.15172245251319388,98.46548750000001,99.01469270833334,98.446,99.205,4
25,14.030333333333333,15.2605,0.4622628325190144,13.07108125,14.926958333333332,14.2595,15.511,14.229166666666666,15.0,0.42560609666322713,13.395833333333334,14.979166666666666,14.75,15.5,-0.19883333333333333,0.01,0.11246121177805873,-0.42799999999999994,0.009710416666666631,-0.489,0.011,97.810625,97.939,0.10716722697748336,97.61975000000001,98.001375,97.429,97.939,4
26,16.657291666666666,16.511,0.1689501950362231,16.344582291666665,16.969917708333334,16.011,17.012,16.833333333333332,16.75,0.1554174680400523,16.541666666666668,17.125,16.5,17.5,-0.17604166666666665,0.011,0.05878265294145671,-0.28037604166666663,-0.05108333333333332,-0.488,0.0115,99.89512500000001,99.457,0.17681968331497677,99.58087395833333,100.25012604166665,99.457,99.96,4
27,15.865083333333333,15.511,0.19163207233483392,15.468916666666667,16.240376041666664,15.254237500000006,16.511,16.166666666666668,16.0,0.1554174680400523,15.875,16.458333333333332,15.5,16.75,-0.3015833333333333,-0.489,0.0661165778907278,-0.4267916666666666,-0.17633229166666664,-0.49,0.011,101.18945833333333,100.962,0.11608430187543915,100.95983854166666,101.39700416666668,100.962,101.46,4
28,14.739416666666665,14.51,0.16761238838924133,14.447541666666666,15.073477083333332,14.01,15.01,15.0625,15.0,0.13564292691912988,14.811979166666667,15.333333333333334,14.5,15.5,-0.32308333333333333,-0.49,0.065071585905605,-0.44825,-0.21866458333333333,-0.49,0.01,101.54216666666666,101.46,0.11071401444789615,101.31387395833333,101.74937604166665,101.46,101.957,4
29,12.278875,12.7585,0.37139845059351134,11.548355208333334,12.946208333333331,12.008,13.509,12.916666666666666,13.5,0.3755028834229336,12.1875,13.645833333333334,12.5,14.0,-0.6377916666666666,-0.4935,0.07045339653939474,-0.7633375,-0.51258125,-0.9904999999999999,-0.491,102.61508333333332,102.452,0.15916598660602924,102.3061625,102.92367604166668,102.2045,102.946,4
30,9.734416666666666,9.255,0.3244781368478784,9.129705208333334,10.38151875,8.504,10.756499999999999,10.25,9.5,0.2886751345948129,9.6875,10.8125,9.0,11.0,-0.5155833333333333,-0.496,0.09286020576118525,-0.7033770833333333,-0.3279572916666667,-0.7460125,-0.23680000000000564,103.53908333333334,103.438,0.13874516464569336,103.27270833333334,103.80483749999999,103.438,103.929,4
